;SKU;Faturamento
3118;24.53.66.203.00;151.29999999999998
3119;24.10.159.67.06;151.0
3120;24.51.163.01.10;150.6
3121;8.25.70.24.00;150.10000000000002
3122;24.53.163.152.00;150.0
3123;8.25.57.186.11;149.9
3124;24.50.66.708.00;149.9
3125;8.25.69.16.00;149.7
3126;24.56.159.42.06;149.6
3127;8.24.72.122.00;149.58
3128;8.09.70.21.07;149.0
3129;24.55.66.117.00;147.9
3130;24.53.163.64.00;147.6
3131;8.25.69.21.00;147.2
3132;24.50.66.310.18;147.15
3133;24.10.159.260.01;147.02
3134;8.24.53.83.69;146.8
3135;8.24.53.85.07;146.8
3136;24.53.66.13.00;146.15
3137;24.50.66.429.00;145.8
3138;24.53.163.36.00;145.37
3139;8.25.124.12.00;145.17000000000002
3140;8.11.160.18.07;144.9
3141;8.11.160.15.07;144.9
3142;8.30.33.43.00;144.8
3143;8.25.57.75.00;144.5
3144;8.26.138.82.11;144.42
3145;8.26.138.56.07;144.4
3146;8.26.138.27.07;144.4
3147;8.26.138.58.07;144.4
3148;21.14.50.1378.10;143.91
3149;8.30.57.26.69;143.82999999999998
3150;8.25.57.117.00;143.8
3151;8.30.57.62.69;143.6
3152;24.57.66.287.18;143.2
3153;8.24.149.77.11;142.9
3154;8.24.149.73.07;142.9
3155;8.24.149.75.18;142.9
3156;24.51.159.36.10;142.9
3157;21.40.46.1576.06;142.9
3158;24.54.66.103.01;142.56
3159;8.24.57.67.18;141.9
3160;24.56.66.93.06;141.68
3161;24.53.66.95.00;141.6
3162;8.25.57.202.07;141.16
3163;8.30.148.67.17;139.9
3164;8.30.148.76.18;139.9
3165;24.50.66.313.18;139.9
3166;8.30.148.68.11;139.9
3167;8.03.71.21.07;139.9
3168;8.30.148.66.08;139.9
3169;12.31.34.02.05;139.9
3170;8.24.148.01.76;139.8
3171;24.55.66.72.04;139.8
3172;24.10.159.453.10;139.5
3173;8.30.57.48.10;139.41
3174;8.30.57.65.69;139.4
3175;8.25.75.18.00;139.29
3176;8.25.70.09.00;139.0
3177;8.24.72.07.00;139.0
3178;8.24.47.15.07;138.9
3179;8.25.01.32.01;138.42
3180;24.53.163.41.00;138.3
3181;8.27.47.03.07;138.0
3182;8.25.57.109.11;138.0
3183;8.25.69.06.00;138.0
3184;24.50.66.144.00;137.9
3185;24.71.175.09.57;137.9
3186;24.11.159.94.05;137.7
3187;8.25.53.95.00;137.7
3188;24.54.66.398.00;137.39999999999998
3189;8.25.57.25.18;136.70999999999998
3190;8.24.23.14.02;136.66
3191;24.10.159.236.00;136.25
3192;8.26.138.10.18;135.92
3193;8.26.138.09.18;135.92
3194;8.26.138.75.16;135.92
3195;8.26.138.78.11;135.92
3196;24.53.163.47.00;135.6
3197;8.24.149.59.11;135.38
3198;24.10.159.03.00;135.35999999999999
3199;8.03.71.22.10;135.15
3200;24.68.174.06.00;135.03
3201;24.10.159.160.01;134.39999999999998
3202;24.56.66.62.00;134.25
3203;24.57.159.61.06;134.1
3204;8.25.69.13.00;133.72
3205;8.25.69.14.00;133.48
3206;24.50.66.690.00;132.9
3207;24.71.175.06.01;132.9
3208;24.71.175.07.10;132.9
3209;24.11.159.108.06;132.71
3210;24.54.159.65.00;132.7
3211;24.52.159.128.00;132.18
3212;8.24.58.49.00;132.09
3213;24.56.66.74.04;131.6
3214;8.25.179.03.18;131.6
3215;8.25.179.04.11;131.6
3216;24.10.159.426.18;130.6
3217;8.61.130.07.11;130.02
3218;8.30.148.62.18;129.9
3219;8.25.53.103.00;129.8
3220;24.53.163.148.00;129.48
3221;8.30.148.06.00;129.0
3222;8.30.57.78.12;129.0
3223;24.50.67.35.00;128.61
3224;24.10.159.299.00;127.80000000000001
3225;24.54.66.270.00;127.80000000000001
3226;24.53.163.46.00;127.71
3227;8.24.57.65.18;127.7
3228;24.55.159.24.20;127.6
3229;24.10.159.432.10;126.7
3230;8.26.138.49.57;126.7
3231;24.53.163.168.00;126.63
3232;24.50.66.779.05;125.9
3233;24.50.66.430.00;125.8
3234;24.53.163.170.00;125.8
3235;8.24.23.61.11;125.5
3236;24.53.66.148.00;125.08000000000001
3237;21.14.50.1140.00;124.9
3238;21.40.46.1589.12;124.9
3239;24.50.66.735.00;124.9
3240;24.50.66.401.00;124.80000000000001
3241;24.54.159.36.00;124.39999999999999
3242;24.54.159.67.00;124.3
3243;24.54.159.72.00;123.69999999999999
3244;24.11.159.28.00;123.66
3245;21.14.50.1109.00;123.41
3246;24.51.163.07.11;123.36999999999999
3247;8.27.03.09.10;123.11999999999999
3248;8.25.53.52.00;122.82
3249;24.10.159.450.00;121.28
3250;24.57.159.44.00;120.8
3251;24.53.163.23.00;120.69999999999999
3252;24.10.159.310.00;120.69999999999999
3253;24.53.163.53.00;120.1
3254;24.73.163.03.00;119.9
3255;8.12.01.20.01;119.9
3256;8.24.72.113.00;119.9
3257;8.24.72.106.00;119.9
3258;24.50.67.02.00;119.9
3259;8.24.53.84.18;119.9
3260;8.11.47.04.111;119.9
3261;24.56.159.125.00;119.80000000000001
3262;24.52.159.131.18;119.8
3263;8.25.69.11.00;119.8
3264;8.24.23.69.18;119.69999999999999
3265;8.25.69.17.00;119.69999999999999
3266;8.25.142.14.11;119.6
3267;8.25.53.101.00;119.6
3268;24.10.159.191.01;119.39999999999999
3269;24.10.159.343.00;119.39999999999999
3270;24.10.159.24.69;119.39999999999999
3271;24.52.159.13.00;119.2
3272;24.57.159.59.06;119.2
3273;24.57.159.51.10;119.2
3274;8.13.47.07.69;119.0
3275;24.57.159.52.10;118.97
3276;24.57.159.37.00;118.94
3277;24.53.163.63.00;118.69999999999999
3278;24.10.159.370.69;118.48
3279;8.24.23.25.18;118.46000000000001
3280;24.68.174.02.00;118.44
3281;24.53.66.105.00;118.00999999999999
3282;24.10.159.259.01;117.97
3283;24.50.66.738.00;117.9
3284;24.50.66.750.04;117.9
3285;24.50.66.380.00;117.9
3286;24.11.159.04.00;117.69999999999999
3287;24.53.163.56.00;117.69999999999999
3288;24.10.159.230.00;117.6
3289;8.25.142.10.69;117.52
3290;24.50.66.561.00;117.31
3291;8.24.149.25.11;116.91
3292;8.24.57.82.69;116.9
3293;8.24.57.43.18;116.81
3294;24.56.159.114.01;116.6
3295;24.57.66.357.01;116.53999999999999
3296;8.24.57.81.69;116.0
3297;24.53.163.147.00;115.82
3298;24.10.159.275.00;115.8
3299;24.52.159.107.06;115.8
3300;24.10.159.93.01;115.69999999999999
3301;24.55.66.64.05;115.6
3302;24.52.159.30.00;115.50999999999999
3303;24.57.159.34.00;115.5
3304;8.25.57.147.16;115.39
3305;24.50.66.541.00;115.25
3306;21.14.50.1127.00;115.11
3307;24.53.66.66.00;114.5
3308;8.25.69.33.00;114.0
3309;8.30.33.34.00;113.69999999999999
3310;24.56.66.523.00;113.69999999999999
3311;24.53.66.154.00;113.69999999999999
3312;24.68.163.24.00;113.14
3313;8.27.04.05.18;112.9
3314;24.57.67.81.00;112.9
3315;24.50.66.778.06;112.9
3316;24.54.66.46.00;112.9
3317;24.10.159.30.10;112.3
3318;24.10.159.419.00;112.10999999999999
3319;24.55.66.183.00;112.0
3320;24.53.163.117.00;110.44999999999999
3321;24.10.159.397.11;110.16
3322;24.10.159.390.00;109.9
3323;8.24.72.79.00;109.9
3324;24.50.66.752.04;109.9
3325;8.24.58.07.03;109.8
3326;24.53.66.204.00;108.64
3327;24.57.159.69.00;108.4
3328;8.25.53.77.00;108.19999999999999
3329;24.50.67.01.00;107.9
3330;24.50.66.328.11;107.9
3331;24.55.66.506.00;107.9
3332;8.24.58.36.03;107.9
3333;24.50.67.43.00;107.9
3334;24.54.159.28.06;107.8
3335;24.57.159.40.00;107.6
3336;8.25.57.21.16;107.6
3337;24.52.159.138.00;107.4
3338;8.25.57.72.07;107.39999999999999
3339;24.52.159.99.00;107.39999999999999
3340;8.24.149.34.18;107.1
3341;8.24.149.28.07;107.1
3342;8.25.57.74.07;107.01
3343;8.24.53.86.69;106.80000000000001
3344;8.25.57.128.00;106.8
3345;8.25.135.02.00;106.69999999999999
3346;24.51.159.13.00;105.94000000000001
3347;8.30.57.39.69;105.8
3348;24.56.66.604.10;105.8
3349;24.53.66.68.00;105.8
3350;24.51.66.23.00;105.02
3351;24.10.159.162.00;102.03
3352;8.25.57.19.00;101.6
3353;24.11.159.51.00;101.5
3354;24.56.159.66.00;101.39999999999999
3355;24.69.163.37.00;100.9
3356;24.52.159.122.20;100.8
3357;24.53.66.111.00;100.75999999999999
3358;24.69.163.48.00;100.69999999999999
3359;24.57.66.394.00;100.69999999999999
3360;24.55.159.64.20;100.1
3361;6.28.60.17.18;100.0
3362;8.25.53.115.00;100.0
3363;8.25.57.107.07;99.9
3364;8.24.72.97.00;99.9
3365;8.24.72.98.00;99.9
3366;8.24.128.08.18;99.9
3367;8.24.128.06.07;99.9
3368;8.24.128.07.18;99.9
3369;8.25.70.22.10;99.9
3370;24.70.159.13.06;99.9
3371;24.52.66.65.01;99.9
3372;8.24.128.01.18;99.9
3373;8.09.35.05.00;99.9
3374;8.25.98.05.18;99.9
3375;8.30.57.33.69;99.9
3376;24.54.66.392.00;99.9
3377;8.24.72.32.00;99.9
3378;8.25.75.28.00;99.9
3379;8.25.53.30.114;99.80000000000001
3380;24.52.159.134.00;99.8
3381;8.11.23.06.17;99.8
3382;24.11.159.69.01;99.8
3383;24.54.66.176.00;99.8
3384;8.24.47.10.18;99.69999999999999
3385;24.56.66.333.00;99.6
3386;24.68.174.29.00;99.6
3387;24.56.66.211.06;99.5
3388;24.53.163.184.00;99.32
3389;8.25.57.123.00;99.25999999999999
3390;8.25.75.38.00;99.0
3391;8.25.69.25.00;99.0
3392;8.25.113.05.10;99.0
3393;8.24.86.06.18;99.0
3394;8.30.148.16.00;99.0
3395;8.30.148.15.00;99.0
3396;24.52.159.61.18;98.9
3397;8.25.69.24.00;98.86
3398;24.56.66.304.04;98.69999999999999
3399;24.51.163.08.11;98.69999999999999
3400;8.24.70.40.18;98.0
3401;24.11.175.28.10;97.9
3402;8.24.57.54.00;97.8
3403;24.53.163.179.00;97.8
3404;8.25.53.35.00;97.69999999999999
3405;24.10.159.146.00;96.9
3406;8.25.57.103.00;96.8
3407;24.10.159.237.00;96.69
3408;24.55.66.155.00;95.8
3409;24.68.163.23.00;95.8
3410;24.56.159.129.00;95.8
3411;8.24.128.14.11;94.96
3412;24.50.66.282.00;94.5
3413;8.25.53.87.11;94.5
3414;8.24.86.08.11;94.0
3415;24.10.159.292.00;93.82
3416;24.53.163.30.00;93.6
3417;24.10.159.358.00;93.5
3418;24.11.159.102.00;92.9
3419;8.09.53.46.01;92.9
3420;24.68.163.26.00;92.9
3421;8.12.98.05.00;92.82
3422;24.57.159.28.18;92.69999999999999
3423;8.25.01.10.01;92.12
3424;8.24.92.63.00;91.95
3425;8.25.142.20.18;91.6
3426;24.10.159.459.06;91.11
3427;24.10.159.434.10;91.0
3428;24.52.159.64.00;89.9
3429;8.27.03.01.07;89.9
3430;8.24.57.16.18;89.9
3431;24.53.163.180.00;89.9
3432;8.25.75.69.10;89.9
3433;24.68.174.26.00;89.9
3434;8.24.72.60.16;89.9
3435;24.52.159.135.00;89.81
3436;24.51.159.28.06;89.8
3437;24.57.66.576.00;89.8
3438;8.25.142.17.16;89.69999999999999
3439;24.10.159.18.00;89.69999999999999
3440;24.10.159.107.00;89.61
3441;24.10.159.94.00;89.6
3442;24.52.159.115.01;89.6
3443;8.25.57.63.07;89.5
3444;24.10.159.430.10;89.4
3445;24.10.159.177.01;89.4
3446;8.25.57.24.11;89.34
3447;8.24.149.56.07;89.2
3448;8.24.149.57.07;89.2
3449;8.24.70.47.07;89.0
3450;8.24.57.36.07;89.0
3451;8.25.69.28.00;89.0
3452;8.25.75.57.10;89.0
3453;8.13.47.08.07;89.0
3454;24.53.163.161.00;88.97
3455;24.53.163.185.00;88.69999999999999
3456;24.69.163.18.00;88.25
3457;24.50.67.44.00;88.11
3458;24.57.159.60.06;87.97999999999999
3459;24.50.67.49.00;87.9
3460;24.50.66.558.00;87.9
3461;24.57.66.233.00;87.8
3462;24.10.159.36.00;87.69999999999999
3463;24.55.66.35.00;87.69999999999999
3464;24.50.66.57.10;87.6
3465;24.71.159.39.06;87.5
3466;8.25.57.32.07;87.25
3467;24.53.163.71.00;87.2
3468;8.25.57.150.69;87.13
3469;8.24.23.06.18;86.91
3470;24.54.159.15.05;86.19999999999999
3471;24.53.66.146.00;85.8
3472;24.53.66.155.00;85.8
3473;8.25.57.204.07;85.52
3474;24.50.67.47.00;85.41
3475;8.30.57.71.07;85.0
3476;8.25.69.05.00;85.0
3477;24.50.67.12.00;84.9
3478;24.54.66.250.00;84.9
3479;8.24.57.70.18;84.8
3480;24.71.159.31.18;84.6
3481;24.10.159.302.00;83.91
3482;8.25.23.11.18;83.9
3483;24.53.66.97.00;83.69999999999999
3484;8.24.72.94.00;83.61
3485;8.03.169.03.06;83.61
3486;24.53.66.210.01;83.6
3487;24.57.66.363.00;83.6
3488;24.55.66.124.00;82.9
3489;24.52.159.38.06;82.9
3490;24.52.159.45.00;82.8
3491;24.10.159.429.08;82.69999999999999
3492;24.53.163.35.00;82.69999999999999
3493;8.30.33.26.00;82.5
3494;8.24.23.63.57;82.44999999999999
3495;8.24.92.64.00;82.35
3496;24.71.159.23.10;82.02
3497;8.25.70.23.00;81.75
3498;8.25.23.15.00;81.3
3499;24.10.159.400.10;81.25999999999999
3500;8.25.57.105.00;81.0
3501;24.11.159.21.11;80.69999999999999
3502;24.56.159.131.00;80.69999999999999
3503;8.24.23.17.08;80.4
3504;24.50.67.04.00;80.28
3505;8.24.149.69.11;80.22
3506;24.53.163.172.00;80.0
3507;24.54.66.22.00;79.9
3508;8.24.53.42.18;79.9
3509;8.25.57.51.01;79.9
3510;8.24.58.43.18;79.9
3511;8.24.86.04.11;79.9
3512;24.53.163.92.00;79.8
3513;8.25.53.17.00;79.8
3514;8.25.69.22.00;79.8
3515;8.25.142.19.18;79.69999999999999
3516;24.54.66.107.00;79.6
3517;8.30.94.08.00;79.09
3518;8.25.74.08.06;79.0
3519;8.61.130.25.00;79.0
3520;8.25.69.08.00;78.91
3521;8.24.57.07.07;78.24
3522;24.53.163.183.00;78.12
3523;24.10.159.427.11;78.03999999999999
3524;24.54.66.242.00;77.9
3525;24.11.159.114.00;77.9
3526;24.51.163.04.10;77.9
3527;24.53.163.145.00;77.9
3528;24.57.66.686.00;77.8
3529;24.56.66.49.00;77.8
3530;24.68.174.07.00;77.69999999999999
3531;8.24.23.44.114;77.69999999999999
3532;24.57.159.27.57;77.56
3533;24.68.174.49.00;77.52
3534;24.10.159.222.00;77.22
3535;8.24.149.55.18;77.2
3536;8.24.149.53.06;77.2
3537;8.25.57.10.00;76.9
3538;24.10.159.129.10;76.71
3539;24.53.163.20.00;76.69999999999999
3540;24.57.66.361.00;76.41
3541;24.10.159.219.00;76.4
3542;24.11.159.53.00;76.38
3543;8.24.57.69.07;75.86
3544;24.10.159.123.20;75.85
3545;24.56.159.100.00;75.69999999999999
3546;8.25.57.66.00;75.6
3547;8.25.47.08.18;75.53
3548;24.11.159.96.57;74.69999999999999
3549;24.52.159.140.00;74.69999999999999
3550;8.25.01.33.18;74.08
3551;24.50.66.601.00;73.71
3552;24.53.163.74.00;73.69999999999999
3553;24.52.159.16.00;73.6
3554;24.52.159.80.00;73.5
3555;24.57.67.82.00;72.9
3556;24.54.66.391.00;72.9
3557;24.53.163.50.00;72.86
3558;24.51.159.23.00;72.8
3559;24.50.66.733.00;72.8
3560;24.68.174.37.00;72.62
3561;8.24.23.40.07;72.2
3562;8.24.92.15.00;71.91
3563;8.13.47.10.69;71.1
3564;8.25.57.09.00;70.9
3565;8.24.23.04.02;70.71000000000001
3566;8.24.23.71.00;70.69
3567;24.10.159.409.18;70.41
3568;24.54.66.383.00;70.37
3569;24.10.159.297.06;70.02
3570;24.53.163.174.00;70.0
3571;8.25.98.02.00;69.9
3572;8.24.47.29.07;69.9
3573;8.24.148.03.18;69.9
3574;8.24.148.02.11;69.9
3575;8.24.57.55.00;69.9
3576;8.25.47.03.11;69.9
3577;24.57.66.63.11;69.8
3578;24.53.66.96.00;69.8
3579;8.25.88.23.18;69.8
3580;24.52.66.82.00;69.8
3581;24.50.66.394.00;69.8
3582;24.57.66.602.00;69.8
3583;8.24.23.15.18;69.28
3584;8.24.70.01.18;69.0
3585;8.24.23.22.69;68.61
3586;24.50.67.42.00;67.9
3587;24.10.159.423.07;67.8
3588;24.53.66.74.00;67.8
3589;24.57.66.269.07;67.6
3590;8.25.57.115.18;67.14
3591;8.25.57.129.10;66.2
3592;24.53.163.60.00;65.8
3593;24.56.159.122.06;65.8
3594;24.56.66.132.00;65.8
3595;24.52.66.196.17;65.8
3596;8.24.57.03.70;65.69999999999999
3597;24.55.66.312.00;65.37
3598;8.25.71.24.18;65.01
3599;8.25.57.209.18;65.0
3600;24.51.163.02.11;64.9
3601;24.71.159.15.10;64.9
3602;24.56.66.524.00;64.9
3603;24.56.66.526.00;64.9
3604;24.55.66.98.04;64.9
3605;24.11.159.73.00;64.9
3606;24.10.159.420.18;64.7
3607;8.25.57.71.00;64.44999999999999
3608;24.57.159.56.00;63.699999999999996
3609;24.52.159.46.00;63.699999999999996
3610;8.25.70.13.10;63.3
3611;8.24.70.49.07;63.12
3612;24.10.159.95.00;62.699999999999996
3613;8.24.149.29.11;61.67
3614;24.57.159.45.10;61.59
3615;24.57.66.601.00;61.11
3616;8.24.23.16.18;60.96
3617;8.25.01.28.11;60.9
3618;24.56.159.127.00;60.9
3619;8.24.23.70.11;60.09
3620;8.25.70.26.10;59.9
3621;24.53.163.27.00;59.9
3622;24.57.66.187.00;59.9
3623;8.24.47.14.18;59.9
3624;8.24.47.16.18;59.9
3625;8.24.47.25.18;59.9
3626;8.30.53.79.07;59.9
3627;24.51.159.41.00;59.8
3628;24.10.159.445.00;59.8
3629;24.53.163.88.00;59.8
3630;8.24.23.09.16;59.7
3631;24.10.159.149.08;59.699999999999996
3632;24.68.174.17.00;59.699999999999996
3633;24.52.159.101.00;59.6
3634;24.57.66.329.07;59.6
3635;24.52.159.81.00;59.6
3636;24.10.159.377.06;59.22
3637;8.30.57.76.00;59.0
3638;1.06.01.018.00;59.0
3639;8.24.125.01.00;59.0
3640;8.24.57.79.69;58.9
3641;8.24.57.80.69;58.0
3642;24.10.159.212.08;57.92
3643;24.10.159.267.00;57.9
3644;24.10.159.169.00;57.9
3645;24.54.66.105.00;57.699999999999996
3646;8.24.57.74.10;57.69
3647;24.11.159.113.00;56.61
3648;24.57.66.719.00;56.400000000000006
3649;8.25.106.04.07;55.81
3650;24.68.174.25.00;55.8
3651;8.25.35.31.00;55.8
3652;24.10.159.334.00;55.8
3653;24.56.66.224.04;55.8
3654;8.24.72.09.08;55.63
3655;8.25.57.104.00;55.62
3656;24.10.159.368.00;55.6
3657;8.25.53.110.11;55.6
3658;8.25.47.95.71;55.45
3659;8.24.23.31.07;55.300000000000004
3660;8.24.23.05.18;54.96
3661;24.50.66.395.00;54.9
3662;24.50.66.513.00;54.8
3663;24.10.159.398.18;54.36
3664;8.25.69.32.00;54.0
3665;24.68.174.41.00;53.730000000000004
3666;8.25.57.76.18;53.699999999999996
3667;8.25.57.70.07;53.699999999999996
3668;24.10.159.399.07;53.36
3669;8.24.57.27.18;53.01
3670;24.10.159.140.01;52.9
3671;24.53.163.128.00;52.9
3672;24.53.163.69.00;52.8
3673;8.24.72.76.00;51.51
3674;24.52.66.338.00;50.95
3675;24.10.159.413.05;50.699999999999996
3676;8.24.23.20.07;50.61
3677;24.11.159.115.06;50.5
3678;8.24.23.10.07;50.300000000000004
3679;24.57.163.10.00;49.9
3680;24.10.159.405.10;49.9
3681;8.25.53.55.00;49.9
3682;8.25.47.14.00;49.9
3683;24.52.159.40.00;49.9
3684;24.55.159.17.20;49.8
3685;24.55.159.04.20;49.8
3686;24.10.159.127.08;49.8
3687;24.10.159.452.00;49.8
3688;8.25.47.99.06;49.8
3689;8.24.92.06.00;49.61
3690;24.56.66.484.00;49.41
3691;8.24.70.27.07;49.0
3692;8.25.86.09.18;49.0
3693;8.24.120.19.00;49.0
3694;8.24.57.88.07;49.0
3695;8.09.47.12.06;49.0
3696;8.25.01.19.07;48.9
3697;8.25.57.56.00;48.84
3698;3.04.64.01.00;48.75
3699;24.10.159.05.01;48.42
3700;24.53.163.176.00;47.9
3701;24.53.66.141.00;47.9
3702;24.68.174.13.00;47.9
3703;8.25.57.210.07;47.4
3704;8.24.57.42.18;47.0
3705;24.10.159.357.08;46.8
3706;8.12.98.04.00;45.9
3707;8.24.23.46.07;45.9
3708;24.52.159.42.00;45.88
3709;24.51.163.09.11;45.8
3710;8.24.57.78.03;45.8
3711;24.57.66.160.00;45.8
3712;8.30.57.34.69;45.25
3713;8.25.57.18.00;45.239999999999995
3714;24.53.163.58.00;45.02
3715;24.53.163.90.00;44.9
3716;24.53.163.55.00;44.9
3717;8.24.57.61.00;44.9
3718;24.52.159.111.00;44.9
3719;24.69.163.30.00;44.9
3720;24.10.159.421.18;44.9
3721;8.25.57.53.00;44.849999999999994
3722;24.53.163.49.00;44.81
3723;8.27.03.07.07;44.8
3724;24.54.159.55.08;44.7
3725;24.10.159.414.05;44.7
3726;24.10.159.121.00;44.7
3727;24.52.159.116.02;44.7
3728;8.24.57.31.18;44.66
3729;8.24.23.39.16;44.5
3730;8.24.57.26.07;44.0
3731;24.10.159.14.00;43.94
3732;24.50.66.528.00;43.92
3733;24.53.163.67.00;43.9
3734;8.24.23.37.08;43.88
3735;8.24.23.26.18;43.85
3736;8.25.57.67.00;43.849999999999994
3737;8.24.23.27.08;43.5
3738;24.11.159.45.11;42.9
3739;24.55.66.69.04;42.9
3740;24.68.174.03.00;42.61
3741;8.24.47.26.07;41.96
3742;8.25.01.29.18;41.7
3743;24.11.159.50.00;40.66
3744;24.53.163.139.00;40.0
3745;8.61.130.15.07;39.9
3746;24.52.159.06.00;39.9
3747;8.25.70.33.00;39.9
3748;24.10.159.73.00;39.8
3749;24.52.159.15.00;39.8
3750;24.68.174.31.00;39.8
3751;24.52.159.11.18;39.8
3752;24.68.174.24.00;39.8
3753;24.10.159.353.00;39.8
3754;24.68.159.03.10;39.8
3755;24.10.159.226.08;39.8
3756;24.50.66.65.01;39.8
3757;8.25.86.03.07;39.5
3758;8.25.57.49.57;39.0
3759;8.61.130.20.18;39.0
3760;8.09.47.21.01;39.0
3761;8.24.47.20.07;39.0
3762;8.61.130.16.06;39.0
3763;8.24.47.01.07;39.0
3764;8.24.57.53.00;39.0
3765;8.25.35.07.00;39.0
3766;8.25.47.120.18;39.0
3767;8.24.120.08.18;39.0
3768;8.25.47.98.03;38.9
3769;3.05.64.01.00;38.75
3770;8.25.86.07.07;38.0
3771;24.10.159.356.00;38.0
3772;24.10.159.410.18;38.0
3773;24.55.66.82.01;37.9
3774;24.10.159.461.07;37.9
3775;8.25.57.64.18;37.8
3776;24.10.159.449.10;37.8
3777;8.24.23.07.08;37.6
3778;24.10.159.171.00;37.4
3779;8.24.47.22.18;37.11
3780;8.25.57.48.57;37.11
3781;8.24.23.11.07;36.8
3782;8.24.70.11.17;36.78
3783;8.25.35.14.00;36.66
3784;24.11.159.46.07;36.18
3785;24.69.163.88.00;35.99
3786;8.24.57.57.18;35.9
3787;8.24.57.10.07;35.9
3788;8.25.57.69.18;35.8
3789;8.25.57.68.07;35.8
3790;8.25.57.86.00;35.55
3791;24.53.66.73.00;34.9
3792;8.25.88.22.07;34.9
3793;24.10.159.255.00;34.9
3794;8.25.70.12.18;34.9
3795;24.57.66.30.00;34.9
3796;24.11.159.112.00;34.9
3797;8.24.92.61.00;34.8
3798;8.14.110.05.18;34.71
3799;8.24.23.41.07;34.6
3800;8.24.23.36.18;34.6
3801;8.24.23.38.110;34.6
3802;24.52.159.136.00;34.47
3803;8.30.57.23.69;34.0
3804;24.54.159.50.01;32.9
3805;24.55.66.36.04;32.9
3806;24.11.159.97.57;32.9
3807;8.25.47.97.03;32.849999999999994
3808;24.10.159.108.00;32.44
3809;8.25.57.02.00;32.0
3810;24.57.163.11.00;31.9
3811;8.25.119.01.00;31.9
3812;3.03.64.02.00;31.75
3813;24.56.159.34.00;31.24
3814;8.25.142.13.18;30.4
3815;24.68.174.34.00;30.32
3816;24.53.66.107.00;30.15
3817;24.10.159.446.00;29.9
3818;8.25.86.10.07;29.9
3819;24.50.66.531.00;29.9
3820;24.51.159.39.00;29.9
3821;8.25.70.50.07;29.9
3822;8.25.57.54.00;29.9
3823;24.52.159.129.00;29.9
3824;24.57.159.64.00;29.9
3825;24.54.159.73.00;29.9
3826;24.53.66.50.00;29.9
3827;24.53.66.48.00;29.9
3828;24.53.66.49.00;29.9
3829;8.25.57.01.07;29.9
3830;8.25.53.27.00;29.9
3831;24.53.66.47.00;29.9
3832;24.54.159.64.00;29.9
3833;24.10.159.355.06;29.9
3834;24.54.159.35.00;29.8
3835;24.52.159.102.00;29.8
3836;8.25.35.04.00;29.8
3837;8.25.70.48.00;29.0
3838;8.24.120.02.00;29.0
3839;8.25.70.47.02;29.0
3840;8.25.88.01.11;29.0
3841;8.24.120.10.11;29.0
3842;24.56.159.137.00;28.9
3843;24.10.159.439.00;28.49
3844;8.25.53.107.18;28.35
3845;24.51.66.31.00;27.9
3846;24.51.66.30.00;27.9
3847;24.53.163.59.00;27.9
3848;8.24.23.19.16;26.32
3849;8.24.23.21.07;26.12
3850;8.25.142.12.69;25.9
3851;8.25.47.44.01;25.8
3852;8.25.57.91.00;25.27
3853;8.24.57.72.11;25.18
3854;24.50.66.402.00;24.9
3855;24.53.66.157.00;24.9
3856;24.10.159.403.10;24.9
3857;24.53.163.42.00;24.9
3858;24.10.159.475.08;24.9
3859;24.50.67.30.00;24.9
3860;24.50.67.32.00;24.9
3861;24.56.66.82.06;24.9
3862;8.24.57.48.11;24.68
3863;8.25.69.10.00;24.02
3864;8.24.23.24.02;23.700000000000003
3865;8.24.23.30.07;23.700000000000003
3866;8.24.23.28.110;23.700000000000003
3867;24.57.159.50.10;23.64
3868;24.10.159.282.00;23.32
3869;8.24.23.08.110;23.310000000000002
3870;8.25.57.36.07;22.9
3871;24.53.163.134.00;22.9
3872;24.68.174.08.00;22.9
3873;24.53.66.65.00;22.9
3874;8.25.53.51.00;21.9
3875;24.10.159.165.00;21.49
3876;8.25.57.120.00;20.9
3877;8.24.23.29.16;20.22
3878;8.09.03.95.10;19.9
3879;8.25.57.98.00;19.9
3880;8.24.70.06.18;19.9
3881;24.56.159.35.00;19.9
3882;24.54.66.91.00;19.9
3883;24.68.174.42.00;19.9
3884;24.50.66.367.00;19.9
3885;8.25.70.46.00;19.9
3886;24.53.163.112.00;19.9
3887;8.25.57.139.06;19.9
3888;24.56.66.373.00;19.9
3889;24.68.159.01.20;19.9
3890;24.54.66.106.00;19.9
3891;8.25.47.105.06;19.0
3892;8.25.57.65.07;18.9
3893;8.25.57.73.18;17.9
3894;8.25.57.84.18;17.9
3895;8.25.57.83.07;17.9
3896;24.53.163.78.00;17.9
3897;24.55.159.13.60;17.86
3898;8.24.23.34.02;17.8
3899;8.24.70.29.07;16.49
3900;8.25.57.111.11;16.42
3901;8.14.110.04.11;16.2
3902;24.10.159.136.01;16.06
3903;8.25.57.152.69;15.87
3904;24.10.159.261.01;14.9
3905;24.56.159.82.01;14.9
3906;8.24.70.04.18;14.9
3907;24.10.159.381.10;14.9
3908;24.71.159.12.00;14.9
3909;24.68.174.22.00;14.9
3910;24.10.159.457.08;14.9
3911;24.10.159.257.08;14.9
3912;24.52.159.24.00;14.4
3913;8.25.47.58.18;11.12
3914;8.25.18.02.18;10.95
3915;24.10.159.290.08;10.11
